,all_day,close_date,close_time_h,close_time_i,close_time_s,companyNM,content_type,cycle,cycle_day,cycle_week,duration,for_tag,id,is_live,link,lite_archives_id,lite_archives_name,name,one_play,open_date,open_loop,open_time_h,open_time_i,open_time_s,play_mode,play_speed,play_time,play_time_h,play_time_i,play_time_s,play_time_unit,schedule_head_id,select_style_id,source,start,style,style_name,text_content,thumbnail,type,video_id,video_source,video_title,week
1099,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1100,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1101,,,,,,Higher Colleges,1,,,,,0,7039,,,,,CS IT,,,,,,,2.0,,10,,,,i,,6140,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,????? ??????? ??????,,1,,,,
1102,,,,,,Higher Colleges,3,,,,48.0,0,7039,,,['18660'],web intro.mp4,CS IT,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
1103,,,,,,Higher Colleges,2,,,,10.0,0,7039,,,['18661'],s.jpg,CS IT,1,,,,,,,10,,0,0,0,,,,,,,,,,2,,,,
1104,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,0,,,,,,,,,3,21,49,,37270,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1105,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1106,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,0,,,,,,,,,2,5,49,,37270,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1107,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,0,,,,,,,,,23,5,49,,37270,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1108,,,,,,Higher Colleges,3,,,,349.0,0,7039,False,https://www.youtube.com/watch?v=ZZDj3GA5UJg,[],,CS IT,0,,,,,,,,,23,5,49,,37270,,1,0.0,,,,https://i.ytimg.com/vi/ZZDj3GA5UJg/mqdefault.jpg,3,ZZDj3GA5UJg,,One-on-one with First Emirati astronaut Hazza Al Mansoori,
1109,,,,,,HCT,3,,,,279.0,0,7044,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,0,,,,,,,,,4,4,39,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1110,,2019-09-26,17,0,0,HCT,3,day,1,1,279.0,0,7044,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,,2019-09-24,1,7,45,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1111,1,2019-09-26,,,,HCT,3,day,1,1,279.0,0,7045,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,,2019-09-24,1,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1112,1,,,,,HCT,3,,,,48.0,0,7045,,,['18679'],web intro.mp4,CS IT,,2019-09-24,,,,,,,,,,,,,,0,,,,,,3,,,,
1113,1,2019-09-26,,,,HCT,3,day,1,1,279.0,0,7045,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,,2019-09-24,1,,,,,,,,,,,37308,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1114,,,,,,San Silvestre,1,,,,,0,7054,,,,,San Silvestre,,,,,,,2.0,,5,,,,i,,5582,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Texto de prueba,,1,,,,
1115,,,,,,San Silvestre,2,,,,3.0,0,7054,,,['18693'],spiderman.jpg,San Silvestre,0,,,,,,,3,,0,0,6,,,,,,,,,,2,,,,
1116,,,,,,San Silvestre,3,,,,306.0,0,7054,False,https://www.youtube.com/watch?v=rlBpNAjp9rk,[],,San Silvestre,1,,,,,,,,,0,0,23,,,,1,0.0,,,,https://i.ytimg.com/vi/rlBpNAjp9rk/mqdefault.jpg,3,rlBpNAjp9rk,,Aterrizajes de emergencia,
1117,,,,,,San Silvestre,3,,,,306.0,0,7054,False,https://www.youtube.com/watch?v=rlBpNAjp9rk,[],,San Silvestre,0,,,,,,,,,0,0,30,,,,1,0.0,,,,https://i.ytimg.com/vi/rlBpNAjp9rk/mqdefault.jpg,3,rlBpNAjp9rk,,Aterrizajes de emergencia,
1118,,,,,,San Silvestre,3,,,,306.0,0,7054,False,https://www.youtube.com/watch?v=rlBpNAjp9rk,[],,San Silvestre,0,,,,,,,,,0,0,30,,,,1,0.0,,,,https://i.ytimg.com/vi/rlBpNAjp9rk/mqdefault.jpg,3,rlBpNAjp9rk,,Aterrizajes de emergencia,
1119,,,,,,San Silvestre,3,,,,47.0,0,7054,,,['18694'],Wildlife.mp4,San Silvestre,0,,,,,,,,,0,0,15,,,,0,,,,,,3,,,,
1120,,,,,,San Silvestre,3,,,,47.0,0,7054,,,['18694'],Wildlife.mp4,San Silvestre,0,,,,,,,,,0,0,20,,,,0,,,,,,3,,,,
1121,,,,,,San Silvestre,3,,,,152.0,0,7054,False,https://www.youtube.com/watch?v=fLpA2yRPfFA,[],,San Silvestre,0,,,,,,,,,0,0,32,,,,1,0.0,,,,https://i.ytimg.com/vi/fLpA2yRPfFA/mqdefault.jpg,3,fLpA2yRPfFA,,TOP GUN 2: MAVERICK Trailer (2020) Tom Cruise Movie,
1122,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18695'],Capture.JPG,All device,0,,,,,,,3,,1,0,3,,,,,,,,,,2,,,,
1123,,,,,,MMTSydney,1,,,,,1,3048,,,,,#All device,,,,,,,2.0,,30,,,,i,37359,,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ff00ff00"",""scroll_direction"":""left""}",Notice_2,GP COMING SOON!!!!!!!,,1,,,,
1124,,,,,,MMTSydney,1,,,,,1,3048,,,,,All device,,,,,,,2.0,,10,,,,i,,5756,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ff00ff00"",""scroll_direction"":""left""}",Notice_2,WATCH THIS SPACE! BIG GP COMING!,,1,,,,
1125,1,2019-09-26,,,,HCT,3,day,1,1,279.0,0,7045,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,,2019-09-24,1,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1126,1,,,,,HCT,3,,,,279.0,0,7045,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,CS IT,,2019-09-25,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1127,1,,,,,HCT,3,,,,279.0,1,3286,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,All device,,2019-09-25,,,,,,,,,,,,37364,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1128,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18696'],Capture.JPG,All device,0,,,,,,,3,,2,0,3,,,,,,,,,,2,,,,
1129,,,,,,Robert College,2,,,,30.0,1,1485,,,"['18697', '18698', '18699']","2019, 25 09_Page_1.jpg, 2019, 25 09_Page_2.jpg, 2019, 25 09_Page_3.jpg",All device,0,,,,,,,10,,0,15,30,,,,,,,,,,2,,,,
1130,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18700'],Capture.JPG,All device,0,,,,,,,3,,2,0,3,,,,,,,,,,2,,,,
1131,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18703'],Capture.JPG,All device,0,,,,,,,3,,1,0,3,,,,,,,,,,2,,,,
1132,1,,,,,HCT,3,,,,279.0,1,3286,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,All device,,2019-09-25,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1133,1,,,,,HCT,1,,,,,1,3286,,,,,All device,,2019-09-25,,,,,2.0,,,,,,,,6168,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Saeb Abu Omar,,1,,,,
1134,1,,,,,HCT,3,,,,279.0,1,3286,False,https://www.youtube.com/watch?v=uJljZqFBUww,[],,All device,,2019-09-25,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/uJljZqFBUww/mqdefault.jpg,3,uJljZqFBUww,,First Emirati astronaut is set to float his way at space station,
1135,,,,,,Wawasee High Sch,1,,,,,1,3301,,,,,All device,,,,,,,2.0,,1,,,,i,,6192,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,HI PhilBERT,,1,,,,
1136,,,,,,Videocorp,1,,,,,0,7074,,,,,Directorio,,,,,,,2.0,,5,,,,i,,5401,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Texto de Prueba,,1,,,,
1137,,,,,,Videocorp,2,,,,3.0,0,7074,,,['18737'],WhatsApp Image 2019_05-20 at 1.15.43 PM.jpeg,Directorio,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1138,,,13,0,0,Videocorp,2,,,,3.0,0,7074,,,['18737'],WhatsApp Image 2019_05-20 at 1.15.43 PM.jpeg,Directorio,,2019-09-25,,11,0,0,,3,,,,,,37463,,,,,,,,2,,,,
1139,,,11,30,0,Videocorp,2,,,,3.0,0,7074,,,['18737'],WhatsApp Image 2019_05-20 at 1.15.43 PM.jpeg,Directorio,,2019-09-25,,11,0,0,,3,,,,,,,,,,,,,,2,,,,
1140,,,13,0,0,Videocorp,2,,,,3.0,0,7074,,,['18737'],WhatsApp Image 2019_05-20 at 1.15.43 PM.jpeg,Directorio,,2019-09-25,,11,0,0,,3,,,,,,37463,,,,,,,,2,,,,
1141,,,13,0,0,Videocorp,2,,,,3.0,0,7074,,,['18737'],WhatsApp Image 2019_05-20 at 1.15.43 PM.jpeg,Directorio,,2019-09-25,,12,0,0,,3,,,,,,37463,,,,,,,,2,,,,
1142,,,,,,MCPASD,1,,,,,1,3302,,,,,All device,,,,,,,2.0,,10,,,,i,,6194,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Volleyball players report to the bus no later than 3:30PM!,,1,,,,
1143,,,,,,MMT,1,,,,,1,3303,,,,,All device,,,,,,,2.0,,10,,,,i,,6196,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Evacuate Now,,1,,,,
1144,,,,,,MMT,3,,,,371.0,1,3303,False,https://www.youtube.com/watch?v=QGmbLz-g8-w,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/QGmbLz-g8-w/mqdefault.jpg,3,QGmbLz-g8-w,,"Fyfe highlights: The best from each vote-getting game | Brownlow Medal, 2019 | AFL",
1145,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18741'],Capture.JPG,All device,0,,,,,,,3,,3,0,3,,,,,,,,,,2,,,,
1146,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18742'],Capture1.JPG,All device,0,,,,,,,3,,2,0,3,,,,,,,,,,2,,,,
1147,,,,,,Robert College,2,,,,30.0,1,1485,,,"['18743', '18744', '18745']","2019%2c 26 09_Page_1.jpg, 2019%2c 26 09_Page_2.jpg, 2019%2c 26 09_Page_3.jpg",All device,0,,,,,,,10,,0,15,30,,,,,,,,,,2,,,,
1148,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18746'],Capture.JPG,All device,0,,,,,,,3,,1,0,3,,,,,,,,,,2,,,,
1149,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['18749'],Capture.JPG,All device,0,,,,,,,3,,2,0,3,,,,,,,,,,2,,,,
1150,,,,,,neoway,1,,,,,1,3295,,,,,全部設備,,,,,,,1.0,,10,,,,i,,6179,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,龍華科大~~~~外語系Benq RP860K教育訓練,,1,,,,
1151,,,,,,neoway,1,,,,,1,3295,,,,,全部設備,,,,,,,1.0,,5,,,,i,,6179,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,TEST,,1,,,,
1152,,,,,,neoway,1,,,,,1,3295,,,,,全部設備,,,,,,,2.0,,10,,,,i,,6180,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,龍華科大~~~~RP860K教育訓練,,1,,,,
1153,,,,,,neoway,1,,,,,1,3295,,,,,全部設備,,,,,,,2.0,,10,,,,i,,6180,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,龍華科大~~~Benq RP860K教育訓練,,1,,,,
1154,,,,,,CHMS,2,,,,3.0,0,7017,,,['18779'],encabezadochms_nuevo.JPG,COMPUTO 4,0,,,,,,,3,,0,1,3,,37568,,,,,,,,2,,,,
1155,,,,,,CHMS,2,,,,3.0,0,7017,,,['18779'],encabezadochms_nuevo.JPG,COMPUTO 4,0,,,,,,,3,,0,1,3,,,,,,,,,,2,,,,
1156,,,13,0,0,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,2019-09-26,,12,30,0,1.0,,,,,,,,5070,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,sdhsldfhlsdfhsldfhsldjfhskj,,1,,,,
1157,,,13,0,0,CHMS,2,,,,3.0,0,7017,,,['18779'],encabezadochms_nuevo.JPG,COMPUTO 4,,2019-09-26,,12,30,0,,3,,,,,,,,,,,,,,2,,,,
1158,,,13,0,0,CHMS,2,,,,10.0,0,7017,,,['18780'],IMG_7043.JPG,COMPUTO 4,,2019-09-26,,12,30,0,,10,,,,,,37572,,,,,,,,2,,,,
1159,,,13,0,0,CHMS,2,,,,3.0,0,7017,,,['18780'],IMG_7043.JPG,COMPUTO 4,,2019-09-26,,12,30,0,,3,,,,,,,,,,,,,,2,,,,
1160,,,,,,CHMS,3,,,,164.0,0,7017,False,https://www.youtube.com/watch?v=hkXHsK4AQPs,[],,COMPUTO 4,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/hkXHsK4AQPs/mqdefault.jpg,3,hkXHsK4AQPs,,"Black Sabbath ""Paranoid""",
1161,,,,,,CHMS,2,,,,5.0,0,7017,,,['18781'],Captura de Pantalla 2019_09-26 a la(s) 12.39.53.png,COMPUTO 4,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
1162,,,,,,CHMS,2,,,,10.0,0,7017,,,['18779'],encabezadochms_nuevo.JPG,COMPUTO 4,0,,,,,,,10,,0,0,10,,,,,,,,,,2,,,,
1163,,,13,30,0,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,2019-09-26,,12,0,0,1.0,,,,,,,37577,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,ESTA TEMBLABO CORRA!!!,,1,,,,
1164,,,13,30,0,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,2019-09-27,,13,0,0,1.0,,,,,,,,5070,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,ESTA TEMBLABO CORRA!!!,,1,,,,
1165,,,13,30,0,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,2019-09-26,,13,0,0,1.0,,,,,,,37577,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,ESTA TEMBLABO CORRA!!!,,1,,,,
1166,,,,,,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,"ESTA TEMBLANDO, CORRA!!!",,1,,,,
1167,,,,,,School District,1,,,,,0,5085,,,,,Bilkey Demo 1,,,,,,,2.0,,10,,,,i,,4788,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Welcome OshKosh Technology Trainers,,1,,,,
1168,,,,,,School District,1,,,,,0,5085,,,,,Bilkey Demo 1,,,,,,,1.0,,10,,,,i,,4787,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,dlkasdlfkjsad;lfjds;,,1,,,,
1169,,,,,,School District,3,,,,132.0,1,2492,False,https://youtu.be/R9rymEWJX38,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/R9rymEWJX38/mqdefault.jpg,3,R9rymEWJX38,,BEST CLASSROOM APRIL FOOLS PRANK EVER,
1170,,,,,,Robert College,2,,,,30.0,1,1485,,,"['18791', '18792', '18793']","2019%2c 27 09_Page_1.jpg, 2019%2c 27 09_Page_2.jpg, 2019%2c 27 09_Page_3.jpg",All device,0,,,,,,,10,,0,15,30,,,,,,,,,,2,,,,
1171,,,,,,WPSD1,3,,,,1105.0,1,3312,False,https://www.youtube.com/watch?v=Bey4XXJAqS8&t=672s,[],,All device,1,,,,,,,,,0,0,0,,,,1,672.0,,,,https://i.ytimg.com/vi/Bey4XXJAqS8/mqdefault.jpg,3,Bey4XXJAqS8,,4K VIDEO ultrahd hdr sony 4K VIDEOS demo test nature relaxation movie for 4k oled tv,
1172,,,,,,WPSD1,1,,,,,1,3312,,,,,All device,,,,,,,1.0,,10,,,,i,,6214,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Hello world!,,1,,,,
1173,,,,,,WPSD1,1,,,,,1,3312,,,,,All device,,,,,,,2.0,,10,,,,i,,6215,,,"{""font_size"":""2"",""font_color"":""#00ff00"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello world!,,1,,,,
1174,,,,,,WPSD1,3,,,,25.0,0,7113,,,['18823'],aerial_flight-over-a-wintry-snow-covered-lake-in-the-colorado-rocky-mountains-in-winter_sirqi8jgl__D4k.mp4,Digital Innovator BenQ,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
1175,,,,,,WPSD1,2,,,,3.0,1,3312,,,['18824'],1013093.jpg,All device,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1176,,,,,,WPSD1,2,,,,10.0,0,7113,,,['18830'],825201823021758049 (2).jpg,Digital Innovator BenQ,1,,,,,,,10,,0,0,0,,,,,,,,,,2,,,,
1177,,,,,,WPSD1,2,,,,10.0,0,7113,,,['18830'],825201823021758049 (2).jpg,Digital Innovator BenQ,0,,,,,,,10,,0,0,15,,,,,,,,,,2,,,,
1178,,,,,,Dove Green SCH,1,,,,,1,3325,,,,,All device,,,,,,,2.0,,10,,,,i,,6238,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hi welcome to Dove Green Pvt School. Dubai,,1,,,,
1179,,,,,,Dove Green SCH,3,,,,108.0,0,7123,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,Learning Plaza,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1180,,,,,,CCS,1,,,,,1,2926,,,,,All device,,,,,,,1.0,,10,,,,i,,5561,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,test,,1,,,,
1181,,,,,,School District,1,,,,,1,2492,,,,,All device,,,,,,,2.0,,10,,,,i,,4788,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,lkdfdafkjd,,1,,,,
1182,,,,,,Dirjen Hubud,1,,,,,1,3336,,,,,All device,,,,,,,2.0,,1,,,,i,,6258,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"Hari pulang cepat
",,1,,,,
1183,,,,,,Dirjen Hubud,3,,,,1180.0,1,3336,False,https://www.youtube.com/watch?v=3A9mYomXSDA,[],,All device,0,,,,,,,,,0,3,40,,,,1,0.0,,,,https://i.ytimg.com/vi/3A9mYomXSDA/mqdefault.jpg,3,3A9mYomXSDA,,"DIALOG - Berebut Kursi Ketua MPR, Analis Politik Ungkap Mengapa Jadi Area Pertarungan Baru",
1184,,,,,,Dirjen Hubud,3,,,,0.0,1,3336,True,https://www.youtube.com/watch?v=2jRfdjtBtPQ,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/2jRfdjtBtPQ/mqdefault_live.jpg,3,2jRfdjtBtPQ,,Live Streaming tvOne 24 Jam,
1185,,,,,,Dirjen Hubud,3,,,,0.0,1,3336,True,https://www.youtube.com/watch?v=2jRfdjtBtPQ,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/2jRfdjtBtPQ/mqdefault_live.jpg,3,2jRfdjtBtPQ,,Live Streaming tvOne 24 Jam,
1186,,,,,,Hogwarts,1,,,,,0,7163,,,,,E800 1002,,,,,,,1.0,,10,,,,i,,5338,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Hiiiiii,,1,,,,
1187,,,,,,Hogwarts,1,,,,,1,2800,,,,,All device,,,,,,,2.0,,10,,,,i,,5339,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello,,1,,,,
1188,,,,,,HCT,2,,,,10.0,0,7045,,,['18907'],test.jpg,CS IT,1,,,,,,,10,,0,0,0,,37963,,,,,,,,2,,,,
1189,,,,,,HCT,2,,,,3.0,0,7045,,,['18907'],test.jpg,CS IT,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1190,1,,,,,HCT,2,,,,10.0,0,7045,,,['18907'],test.jpg,CS IT,,2019-10-02,,,,,,10,,,,,,,,,,,,,,2,,,,
1191,1,,,,,HCT,2,,,,5.0,1,3286,,,['18907'],test.jpg,All device,,2019-10-02,,,,,,5,,,,,,,,,,,,,,2,,,,
1192,,,,,,HCT,3,,,,114.0,0,7045,False,https://www.youtube.com/watch?v=vEcVsOYxGf0,[],,CS IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/vEcVsOYxGf0/mqdefault.jpg,3,vEcVsOYxGf0,,"HE Ohood bint Khalfan Al Roumi, UAE Minister of State for Happiness and Well-being",
1193,,,13,30,0,HCT,1,,,,,0,7045,,,,,CS IT,,2019-10-02,,13,0,0,2.0,,,,,,,,6168,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,dddddd,,1,,,,
1194,,,,,,HCT,2,,,,10.0,0,7045,,,['18907'],test.jpg,CS IT,1,,,,,,,10,,0,0,10,,,,,,,,,,2,,,,
1195,1,,,,,HCT,2,,,,10.0,0,7045,,,['18907'],test.jpg,CS IT,,2019-10-02,,,,,,10,,,,,,,,,,,,,,2,,,,
1196,1,,,,,HCT,3,,,,114.0,0,7045,False,https://www.youtube.com/watch?v=vEcVsOYxGf0,[],,CS IT,,2019-10-02,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/vEcVsOYxGf0/mqdefault.jpg,3,vEcVsOYxGf0,,"HE Ohood bint Khalfan Al Roumi, UAE Minister of State for Happiness and Well-being",
1197,,,,,,GEMS OIS,1,,,,,1,3339,,,,,All device,,,,,,,1.0,,10,,,,i,,6263,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,HELLO,,1,,,,
1198,,,,,,GEMS OIS,2,,,,3.0,1,3339,,,['18928'],1.jpg,All device,1,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
1199,,,,,,GEMS OIS,2,,,,10.0,1,3339,,,['18928'],1.jpg,All device,1,,,,,,,10,,0,0,0,,,,,,,,,,2,,,,
1200,,,,,,GEMS OIS,2,,,,10.0,1,3339,,,['18928'],1.jpg,All device,1,,,,,,,10,,0,0,0,,,,,,,,,,2,,,,
1201,,,,,,GEMS OIS,3,,,,159.0,1,3339,,,['18930'],VID_20141230-WA000.mp4,All device,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
1202,,,,,,CHMS,1,,,,,0,7017,,,,,COMPUTO 4,,,,,,,2.0,,5,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,test,,1,,,,
1203,,,,,,CHMS,2,,,,3.0,0,7017,,,['18935'],encabezadochms_nuevo.JPG,COMPUTO 4,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1204,,,,,,CHMS,1,,,,,0,7170,,,,,Maker Space Jr,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
1205,,,,,,CHMS,1,,,,,0,7170,,,,,Maker Space Jr,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
1206,,,,,,CHMS,1,,,,,1,2645,,,,,Todos los dispositivos,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
