"id","company_id","name","com_name","group_id","is_ifp","player_os_version","model_id","model_name","created_at"
"6336","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-07 15:12:51"
"6367","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 12:01:01"
"6369","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 12:08:28"
"6371","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 12:27:41"
"6372","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 13:03:57"
"6373","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 13:16:03"
"6374","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 13:33:10"
"6376","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 14:21:16"
"6380","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 17:55:04"
"6383","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 18:02:43"
"6384","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 18:23:09"
"6385","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 18:34:30"
"6386","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-08 18:43:57"
"6426","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 15:16:56"
"6427","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 15:29:50"
"6428","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 15:38:02"
"6429","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 15:45:41"
"6430","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 15:48:06"
"6431","2886","Oshkosh Schools","United States","4927","1","6.0","34","RP6501K","2019-08-12 19:12:43"
"6432","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 19:25:27"
"6433","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-12 20:53:48"
"6451","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 14:14:50"
"6452","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 14:29:34"
"6457","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 15:32:42"
"6459","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 18:42:06"
"6460","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 18:48:20"
"6461","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 18:56:13"
"6462","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 19:54:06"
"6463","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-13 20:56:19"
"6473","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 11:18:15"
"6474","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 12:35:30"
"6476","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 13:38:22"
"6477","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 15:45:37"
"6478","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 15:51:10"
"6479","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 15:55:35"
"6480","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 16:09:59"
"6481","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 16:20:49"
"6484","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 19:01:29"
"6486","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 19:29:34"
"6487","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 20:13:13"
"6488","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-14 20:27:58"
"6495","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-15 12:28:35"
"6496","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-15 14:28:21"
"6497","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-15 15:28:26"
"6499","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-15 16:28:52"
"6518","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-19 11:30:05"
"6520","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-19 13:25:19"
"6524","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-19 20:27:50"
"6535","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-20 15:47:46"
"6536","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-20 15:58:29"
"6552","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-20 19:00:09"
"6553","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-20 20:13:53"
"6554","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-20 20:40:28"
"6572","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-21 15:11:05"
"6575","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-21 16:14:36"
"6576","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-21 17:22:49"
"6577","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-21 20:41:47"
"6595","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 12:07:55"
"6597","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 13:58:36"
"6598","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 14:19:54"
"6599","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 14:29:18"
"6601","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 15:25:59"
"6604","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 17:18:57"
"6605","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 18:23:57"
"6607","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-22 19:40:02"
"6627","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 12:21:29"
"6628","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 12:58:54"
"6629","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 13:55:35"
"6631","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 16:34:08"
"6632","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 16:44:40"
"6633","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 18:03:51"
"6634","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 18:05:05"
"6635","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 18:49:29"
"6638","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 20:07:16"
"6639","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-26 20:22:50"
"6647","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-27 11:58:56"
"6648","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-27 12:19:35"
"6691","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-29 15:52:34"
"6692","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-29 17:45:57"
"6701","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-30 14:06:16"
"6703","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-08-30 15:54:36"
"6798","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-09-05 13:45:47"
"7052","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-09-24 17:02:47"
"7250","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-10-10 15:03:44"
"7256","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-10-11 16:51:54"
"5356","2890","Hillcrest","United States","4934","1","6.0","34","RP6501K","2019-05-22 20:32:18"
"5231","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-05-10 03:29:24"
"5308","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-05-17 01:50:58"
"5310","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-05-17 02:16:56"
"5952","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 02:58:05"
"5953","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:04:40"
"5954","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:07:08"
"5955","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:20:55"
"5956","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:22:04"
"5957","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:23:15"
"5958","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:30:36"
"5959","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:32:03"
"5960","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:34:42"
"5961","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:35:42"
"5962","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:39:11"
"5963","2895","臺中市爽文國民中學","Taiwan","4943","1","5.0.1","37","RP755S","2019-07-12 03:41:14"
"5303","2919","ITESM","Mexico","4988","1","5.1.1","17","RP654K","2019-05-16 17:05:08"
"5824","2931","METZ TEHNOPOLES","France","5005","1","6.0","35","RP7501K","2019-07-02 13:44:28"
"5930","2931","METZ TEHNOPOLES","France","5005","1","6.0","36","RP8601K","2019-07-10 15:20:40"
"5355","2944","Classroom Tech","United States","5022","1","6.0","35","RP7501K","2019-05-22 18:01:39"
"5345","2945","Pacific Lutheran","United States","5023","1","6.0","35","RP7501K","2019-05-21 21:02:50"
"5352","2949","New London","United States","5031","1","6.0","36","RP8601K","2019-05-22 16:08:34"
"6585","2960","Videopro","Australia","5049","1","6.0","34","RP6501K","2019-08-22 05:09:42"
"5405","2963","EVRY AB","Sweden","5052","1","5.0.1","30","RM5501K","2019-05-28 12:40:56"
"5427","2980","Esol","United Arab Emirates","5083","1","5.1.1","19","RP750K","2019-05-30 07:39:49"
"5469","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-06-05 17:03:23"
"7017","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-09-20 16:40:23"
"7170","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-02 17:06:05"
"7171","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-02 17:21:34"
"7172","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-02 17:56:04"
"7173","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-02 18:02:42"
"7174","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-02 18:08:38"
"7207","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-04 13:26:06"
"7209","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-04 13:42:14"
"7212","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-04 18:37:35"
"7213","2995","CHMS","Mexico","5113","1","5.1.1","17","RP654K","2019-10-04 18:39:46"
"5489","3004","Infinicom","Mexico","5124","1","6.0","35","RP7501K","2019-06-06 23:31:32"
"5537","3008","4Square","Bahrain","5130","1","5.1.1","17","RP654K","2019-06-12 10:48:42"
"5524","3015","ABM","Kuwait","5139","1","5.1.1","20","RP860K","2019-06-11 12:43:15"
"5572","3039","鴻寬科技","Taiwan","5171","1","5.1.1","17","RP654K","2019-06-17 07:36:34"
"5637","3051","LCGS","Australia","5194","1","6.0","34","RP6501K","2019-06-20 01:26:10"
"5638","3051","LCGS","Australia","5194","1","6.0","34","RP6501K","2019-06-20 01:28:22"
"5639","3051","LCGS","Australia","5194","1","5.1.1","17","RP654K","2019-06-20 01:41:21"
"5642","3051","LCGS","Australia","5194","1","5.1.1","17","RP654K","2019-06-20 05:29:44"
"6228","3051","LCGS","Australia","5194","1","6.0","34","RP6501K","2019-08-05 06:08:41"
"6229","3051","LCGS","Australia","5194","1","6.0","34","RP6501K","2019-08-05 06:09:03"
"6230","3051","LCGS","Australia","5194","1","6.0","34","RP6501K","2019-08-05 08:03:51"
"5669","3067","Ceymsa SA","Spain","5224","1","6.0","34","RP6501K","2019-06-21 12:53:51"
"5711","3072","臺中市永春國民小學","Taiwan","5236","1","5.0.1","37","RP755S","2019-06-25 02:52:25"
"5775","3096","Al Tayer Motors","United Arab Emirates","5278","1","5.1.1","20","RP860K","2019-06-27 11:10:06"
"5850","3096","Al Tayer Motors","United Arab Emirates","5278","1","5.1.1","20","RP860K","2019-07-04 07:39:22"
"5792","3102","Grexx","Netherlands","5290","1","6.0","35","RP7501K","2019-06-28 14:38:37"
"6578","3106","Empowered Learn","Australia","5299","1","6.0","35","RP7501K","2019-08-22 01:29:07"
"5832","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-03 07:50:33"
"6124","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 06:59:32"
"6125","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 07:03:20"
"6126","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 07:07:42"
"6127","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 07:09:28"
"6128","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 07:10:46"
"6129","3113","AWS","Taiwan","5309","1","6.0","34","RP6501K","2019-07-25 07:12:08"
"6570","3114","OCS Workplaces B","Netherlands","5312","1","6.0","35","RP7501K","2019-08-21 08:27:07"
"6684","3127","Hogwarts","Taiwan","5336","1","6.0","73","E800ST","2019-08-29 09:53:52"
"7163","3127","Hogwarts","Taiwan","5336","1","6.0","73","E800ST","2019-10-02 07:14:58"
"5877","3135","QA HE","United Kingdom","5349","1","6.0","36","RP8601K","2019-07-08 12:45:28"
"7074","3158","Videocorp","Peru","5398","1","6.0","35","RP7501K","2019-09-25 16:05:09"
"5975","3162","Advanced Tech","United Arab Emirates","5404","1","5.1.1","19","RP750K","2019-07-15 09:19:21"
"6034","3192","FamilySearch","United States","5438","1","6.0","34","RP6501K","2019-07-18 19:23:32"
"6155","3234","Al Zayani","Bahrain","5518","1","5.1.1","19","RP750K","2019-07-29 09:26:37"
"6188","3238","CCS","United States","5534","1","6.0","34","RP6501K","2019-07-30 19:52:21"
"6925","3242","USJ","United States","5544","1","6.0","35","RP7501K","2019-09-16 17:40:16"
"7016","3242","USJ","United States","5544","1","6.0","35","RP7501K","2019-09-20 13:51:30"
"6200","3243","Sycamore School","United States","5547","1","6.0","35","RP7501K","2019-07-31 17:26:10"
"7054","3248","San Silvestre","Peru","5557","1","6.0","34","RP6501K","2019-09-24 21:53:29"
"6334","3264","Urbandale CSD","United States","5586","1","5.1.1","19","RP750K","2019-08-07 14:54:54"
"6379","3272","Mt Pleasant Corr","United States","5596","1","5.1.1","17","RP654K","2019-08-08 15:51:32"
"6400","3273","UAMN","Mexico","5598","1","6.0","34","RP6501K","2019-08-09 15:42:03"
"6491","3301","Bekdata","Turkey","5635","1","5.0.1","31","RM6501K","2019-08-15 08:38:15"
"6509","3304","Milano ISD","United States","5641","1","6.0","35","RP7501K","2019-08-16 14:37:47"
"6532","3316","SARCO OMAN","Oman","5657","1","5.1.1","17","RP654K","2019-08-20 12:14:23"
"6816","3321","PC-ARTS","Argentina","5664","1","6.0","35","RP7501K","2019-09-07 15:53:42"
"6559","3333","MMTSydney","Australia","5684","1","6.0","34","RP6501K","2019-08-21 04:02:09"
"6573","3336","Nord Anglia Int","Qatar","5688","1","5.1.1","19","RP750K","2019-08-21 15:34:39"
"6574","3336","Nord Anglia Int","Qatar","5688","1","5.1.1","19","RP750K","2019-08-21 15:48:52"
"7418","3362","Central USD 462","United States","5724","1","6.0","34","RP6501K","2019-10-14 21:34:56"
"7419","3362","Central USD 462","United States","5724","1","6.0","34","RP6501K","2019-10-14 21:35:36"
"7420","3362","Central USD 462","United States","5724","1","6.0","34","RP6501K","2019-10-14 21:35:57"
"7421","3362","Central USD 462","United States","5724","1","6.0","34","RP6501K","2019-10-14 21:36:28"
"6651","3367","Anderson-Shiro","United States","5729","1","6.0","34","RP6501K","2019-08-27 22:59:56"
"7443","3369","Almana","Qatar","5732","1","5.1.1","20","RP860K","2019-10-15 13:32:08"
"6726","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 08:29:29"
"6729","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 08:34:33"
"6732","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 08:46:21"
"6734","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 08:51:10"
"6736","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 08:55:24"
"6740","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 09:08:39"
"6741","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 09:11:31"
"6742","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 09:15:15"
"6744","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 09:25:25"
"6745","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-03 09:35:14"
"6767","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-04 01:56:45"
"6886","3375","台北市福安國中","Taiwan","5738","1","5.1.1","20","RP860K","2019-09-12 04:51:37"
"6682","3383","ACTA","Netherlands","5747","1","6.0","35","RP7501K","2019-08-29 09:23:33"
"6683","3383","ACTA","Netherlands","5747","1","6.0","35","RP7501K","2019-08-29 09:30:08"
"6681","3384","中平國中","Taiwan","5748","1","5.1.1","19","RP750K","2019-08-29 09:16:30"
"6709","3384","中平國中","Taiwan","5748","1","5.1.1","19","RP750K","2019-09-02 05:39:42"
"6698","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-08-30 13:53:08"
"6702","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-08-30 14:51:33"
"6704","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-08-30 18:41:57"
"6754","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 18:59:42"
"6756","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 19:04:39"
"6757","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 19:10:16"
"6758","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 19:15:18"
"6760","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 19:23:28"
"6761","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-03 19:51:18"
"6783","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-04 15:42:07"
"6882","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-11 13:29:37"
"6964","3392","NRCSD","United States","5756","1","6.0","34","RP6501K","2019-09-18 16:11:11"
"6820","3398","BQP","Taiwan","5768","1","6.0","36","RP8601K","2019-09-09 06:34:10"
"7454","3413","1991","United States","5792","1","6.0","34","RP6501K","2019-10-15 22:18:31"
"6791","3415","AL Tayer Motors","United Arab Emirates","5794","1","5.1.1","19","RP750K","2019-09-05 08:50:45"
"6916","3415","AL Tayer Motors","United Arab Emirates","5794","1","5.1.1","17","RP654K","2019-09-15 09:50:37"
"6917","3415","AL Tayer Motors","United Arab Emirates","5794","1","5.1.1","17","RP654K","2019-09-15 11:00:33"
"6972","3415","AL Tayer Motors","United Arab Emirates","5794","1","5.1.1","17","RP654K","2019-09-19 09:07:20"
"7196","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-04 05:19:53"
"7197","3443","tyjh","Taiwan","5839","1","5.1.1","19","RP750K","2019-10-04 06:36:20"
"7455","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:05:39"
"7456","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:06:08"
"7457","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:06:33"
"7458","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:07:28"
"7459","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:08:19"
"7460","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:08:54"
"7461","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:09:31"
"7462","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:09:59"
"7463","3443","tyjh","Taiwan","5839","1",NULL,NULL,NULL,"2019-10-16 01:10:49"
"6850","3447","hhh","India","5845","1","5.0.1","31","RM6501K","2019-09-11 05:04:18"
"7018","3501","skhkckgn","Ecuador","5924","1","5.0.1","30","RM5501K","2019-09-21 02:46:31"
"7019","3501","skhkckgn","Ecuador","5924","1","5.0.1","30","RM5501K","2019-09-21 02:55:42"
"6962","3504","Triaxe","France","5929","1","6.0","34","RP6501K","2019-09-18 12:44:11"
"7077","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-25 19:31:53"
"7078","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-25 19:35:23"
"7084","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-25 19:53:51"
"7085","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-25 19:55:53"
"7086","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-25 20:03:25"
"7102","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-26 20:05:41"
"7133","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-09-30 20:53:12"
"7147","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-10-01 18:49:14"
"7149","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-10-01 19:05:09"
"7150","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-10-01 19:47:46"
"7168","3506","Rio Schools","United States","5934","1","6.0","35","RP7501K","2019-10-02 12:53:22"
"7034","3527","SMIKS","Belgium","5969","1","6.0","35","RP7501K","2019-09-23 15:41:38"
"7045","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-09-24 11:00:11"
"7236","3535","HCT","United Arab Emirates","5977","1","5.1.1","20","RP860K","2019-10-09 08:25:16"
"7257","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:06:53"
"7258","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:08:44"
"7259","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:09:22"
"7260","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:10:26"
"7261","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:13:05"
"7262","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:13:36"
"7263","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:14:15"
"7264","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:14:58"
"7265","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:15:31"
"7266","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:16:06"
"7267","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:16:41"
"7268","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:20:52"
"7269","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:21:10"
"7270","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 04:21:32"
"7271","3535","HCT","United Arab Emirates","5977","1",NULL,NULL,NULL,"2019-10-13 04:45:53"
"7272","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 05:00:40"
"7273","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 05:04:12"
"7274","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 05:05:42"
"7275","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:07:30"
"7276","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:08:06"
"7277","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:08:26"
"7278","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:09:26"
"7279","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:09:45"
"7280","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:10:05"
"7281","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:10:29"
"7282","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:10:52"
"7283","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:11:18"
"7284","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:11:40"
"7285","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:12:00"
"7286","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:12:22"
"7287","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:12:43"
"7288","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:13:08"
"7289","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:18:37"
"7290","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:18:57"
"7291","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:19:20"
"7292","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:23:58"
"7293","3535","HCT","United Arab Emirates","5977","1","5.0.1","38","RP860S","2019-10-13 07:24:51"
