"id";"mct_company_id";"enable_flag";"name";"pairing_code";"nation_region_id";"total_space";"free_space";"created_at";"updated_at";"group";"status";"device_count";"warning_mail";"bdp_keep_last_at";"good_at";"expired_at"
"749";"1429";"Y";"恒华";"GGJV";"45";"2097152";"440474";"2019-02-15 01:31:31";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"750";"1430";"Y";"明基";"B4NK";"45";"2097152";"967778";"2019-02-19 05:34:37";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"751";"1431";"Y";"宽广超市集团有限公司";"O6BR";"45";"104857600";"103932158";"2019-02-25 02:33:54";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"752";"1432";"Y";"永平食药监";"SVYX";"45";"2097152";"2097152";"2019-03-01 10:30:31";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"753";"1433";"Y";"明基test";"ELTU";"45";"2097152";"2066583";"2019-03-05 06:41:54";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"754";"1434";"Y";"KR";"GHA0";"45";"2097152";"2074615";"2019-03-06 02:48:20";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"755";"1435";"Y";"眺望者智能科技（上海）有限公司";"JSBT";"45";"2097152";"2097152";"2019-03-08 05:30:56";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"756";"1436";"Y";"北京大学";"FUBJ";"45";"2097152";"2097152";"2019-03-11 07:09:22";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"757";"1437";"Y";"恒华";"WOAZ";"45";"2097152";"743927";"2019-03-14 08:35:48";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"758";"1438";"Y";"恒华";"MPVW";"45";"2097152";"886670";"2019-03-14 08:40:10";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"759";"1439";"Y";"恒华";"ZHRY";"45";"2097152";"873301";"2019-03-14 08:42:18";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"760";"1440";"Y";"chen";"2XQC";"45";"2097152";"2096961";"2019-03-15 02:08:01";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"761";"1441";"Y";"benq";"EK88";"45";"2097152";"2095265";"2019-03-20 03:44:54";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"762";"1442";"Y";"iamadmin";"31FF";"2";"0";"0";"2019-03-20 10:02:16";"2019-10-17 16:00:12";"T";"E";"0";"0";"2019-09-23 16:00:12";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"763";"1443";"Y";"哈尔滨鑫金融达科技有限公司";"ZGGE";"45";"2097152";"2018591";"2019-03-25 06:18:16";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"764";"1444";"Y";"POP MART";"OGER";"45";"104857600";"104509061";"2019-04-05 12:36:18";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"765";"1445";"Y";"ivvish";"MCHR";"45";"2097152";"2073455";"2019-04-08 05:21:24";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"766";"1446";"Y";"硚口区税务局";"1SCK";"45";"104857600";"103483686";"2019-04-12 01:24:59";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"767";"1447";"Y";"恒华";"VVBA";"45";"2097152";"292163";"2019-04-12 02:47:09";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"768";"1448";"Y";"恒华";"4U6Z";"45";"2097152";"554246";"2019-04-12 02:53:29";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"769";"1449";"Y";"恒华";"KJLI";"45";"2097152";"936201";"2019-04-12 02:59:01";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"770";"1450";"Y";"BenQ";"XH9F";"45";"2097152";"2025774";"2019-04-15 06:01:58";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"771";"1451";"Y";"BQC-yop";"Z4FV";"45";"2097152";"2097152";"2019-04-17 12:56:29";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"772";"1452";"Y";"BenQ";"BIVE";"218";"2097152";"2097141";"2019-04-18 03:20:25";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"773";"1453";"Y";"x-sign_0418 Co.";"WHFL";"45";"2097152";"2097152";"2019-04-18 06:20:40";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"774";"1454";"Y";"BenQ";"EYC8";"218";"2097152";"2094927";"2019-04-18 09:07:13";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"775";"1455";"Y";"admin0418";"L5BM";"3";"2097152";"2097122";"2019-04-18 10:17:00";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"776";"1456";"Y";"benqtest";"TJWA";"45";"2097152";"1743929";"2019-04-19 02:42:06";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-03-12 08:34:01";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"777";"1457";"Y";"北京爱唯试训";"XLFT";"45";"2097152";"2097152";"2019-04-23 03:39:31";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"778";"1458";"Y";"benqtest";"1X1B";"45";"2097152";"1916815";"2019-04-26 01:45:56";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"779";"1459";"Y";"华联";"RZGQ";"45";"2097152";"1605457";"2019-04-26 05:41:28";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"780";"1460";"Y";"恒华";"SUZC";"45";"2097152";"266630";"2019-05-07 01:20:40";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"781";"1461";"Y";"benq";"RKUV";"45";"2097152";"2060582";"2019-05-08 05:36:42";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"782";"1462";"Y";"恒华";"M1OB";"45";"2097152";"788103";"2019-05-09 09:19:15";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"783";"1463";"Y";"恒华";"YKXB";"45";"2097152";"1012492";"2019-05-09 09:22:41";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"784";"1464";"Y";"恒华";"RXCT";"45";"0";"0";"2019-05-09 09:25:51";"2019-10-17 16:00:12";"T";"E";"0";"0";"2019-11-12 16:00:33";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"785";"1465";"Y";"恒华";"PZU4";"45";"2097152";"197270";"2019-05-09 09:38:44";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"786";"1466";"Y";"家和吉连锁超市";"G9AV";"26";"2097152";"1909047";"2019-05-11 00:09:30";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"787";"1467";"Y";"沈阳慧诚思拓电子商务有限公司";"C6RC";"45";"2097152";"1414745";"2019-05-20 07:38:32";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-04-08 01:06:03";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"788";"1468";"Y";"保资";"ILBQ";"28";"2097152";"2077167";"2019-05-20 07:47:56";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"789";"1469";"Y";"ddddd";"9CKX";"3";"2097152";"2096901";"2019-05-27 11:17:15";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"790";"1470";"Y";"company-0527yop";"RKHS";"45";"2097152";"2097152";"2019-05-27 11:54:05";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"791";"1471";"Y";"福州新雅图";"S3DB";"45";"2097152";"2097152";"2019-05-28 08:10:02";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"792";"1472";"Y";"大房间卡收到回复就开始对方";"WTPZ";"5";"0";"0";"2019-05-30 08:54:53";"2019-10-17 16:00:12";"T";"E";"0";"0";"2019-12-03 16:00:30";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"793";"1473";"Y";"手动阀";"A9UM";"2";"2097152";"2097152";"2019-05-30 08:57:28";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"794";"1474";"Y";"恒华";"FX0Q";"45";"2097152";"342451";"2019-06-05 01:49:01";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-01-10 09:54:13";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"795";"1475";"Y";"恒华";"5IEP";"45";"2097152";"1103188";"2019-06-05 01:56:54";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"796";"1476";"Y";"恒华";"H571";"45";"2097152";"437841";"2019-06-05 02:03:59";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"797";"1477";"Y";"万客隆（广州）食品有限公司";"2F61";"45";"104857600";"104573096";"2019-06-13 01:38:31";"2019-10-18 00:36:22";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"798";"1478";"Y";"benqtest";"LOPS";"45";"2097152";"2097152";"2019-06-14 09:11:23";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"799";"1479";"Y";"广州市和进源";"JVFU";"45";"2097152";"2097152";"2019-06-17 07:12:28";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"800";"1480";"Y";"123123123";"5DSE";"45";"0";"0";"2019-06-19 09:19:35";"2019-10-17 16:00:12";"T";"E";"0";"0";"2019-12-23 16:00:24";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"801";"1481";"Y";"成都金雅图科技有限公司";"MBKV";"45";"2097152";"1933994";"2019-06-22 10:03:21";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"802";"1482";"Y";"上海数锦信息科技";"QVTN";"45";"2097152";"2097152";"2019-06-25 06:16:26";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"803";"1483";"Y";"BQC";"DS7G";"45";"2097152";"1617932";"2019-06-26 02:22:24";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"804";"1484";"Y";"技术";"5YVW";"1";"2097152";"2097152";"2019-06-26 07:11:40";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"805";"1485";"Y";"BQC";"LDHJ";"45";"104857600";"103753592";"2019-06-28 02:30:37";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"806";"1486";"Y";"BQC";"G0XK";"45";"0";"0";"2019-06-28 03:28:17";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-01-01 16:00:26";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"807";"1487";"Y";"奥迪";"3N2X";"45";"104857600";"103150032";"2019-07-03 11:58:36";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"808";"1488";"Y";"厦门欣凯思达电子科技有限公司";"IPL4";"45";"2097152";"2007012";"2019-07-08 04:27:12";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"809";"1489";"Y";"上海保资科技";"EMIQ";"45";"2097152";"2097152";"2019-07-10 03:54:33";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"810";"1490";"Y";"啊啊啊";"GWMY";"45";"2097152";"1834866";"2019-07-18 07:53:59";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"811";"1491";"Y";"上海数锦信息科技有限公司";"BVT8";"45";"2097152";"1391039";"2019-07-29 02:54:23";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"812";"1492";"Y";"上海联之承电子系统集成有限公司";"PRJ3";"6";"104857600";"104805366";"2019-08-05 03:49:46";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"813";"1493";"Y";"yatsen";"XTJF";"45";"2097152";"2097152";"2019-08-05 07:22:34";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"814";"1494";"Y";"沈阳玖伍苑文化有限公司";"0HQF";"45";"2097152";"1962637";"2019-08-08 06:40:15";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"815";"1495";"Y";"benq";"H4XG";"45";"2097152";"2092784";"2019-08-14 09:29:47";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"816";"1496";"Y";"bqc测试公司1";"NA5H";"45";"2097152";"2094842";"2019-08-19 07:33:19";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"817";"1497";"Y";"潞卓集团";"0ACL";"45";"2097152";"2058557";"2019-08-21 06:01:01";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"818";"1498";"Y";"名基金";"MDWR";"45";"2097152";"1741291";"2019-08-21 06:09:39";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"819";"1499";"Y";"EtonHouse";"YMVQ";"45";"104857600";"104853268";"2019-08-21 06:23:12";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"820";"1500";"Y";"lacoste";"XLB1";"45";"2097152";"2072679";"2019-08-22 04:08:59";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"821";"1501";"Y";"jmex";"ZUF6";"218";"0";"0";"2019-08-26 07:15:35";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-02-29 16:00:12";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"822";"1502";"Y";"恒华";"CKFS";"45";"2097152";"524627";"2019-08-26 07:19:46";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"823";"1503";"Y";"永康市总部中心开发建设有限公司";"JKCK";"45";"104857600";"104714009";"2019-08-28 01:26:48";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"824";"1504";"Y";"恒华";"TYDM";"45";"2097152";"1186315";"2019-08-29 06:58:50";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-04-04 09:48:56";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"825";"1505";"Y";"恒华";"RIEP";"45";"2097152";"1076382";"2019-08-29 07:33:27";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"826";"1506";"Y";"惠诚思拓";"DHO1";"45";"2097152";"2045093";"2019-09-03 01:13:41";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"827";"1507";"Y";"SUIS";"X76O";"36";"2097152";"2097152";"2019-09-03 05:54:08";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"828";"1508";"Y";"bqc";"Q4GL";"45";"2097152";"2057178";"2019-09-10 00:58:32";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"829";"1509";"Y";"123";"M6LA";"1";"0";"0";"2019-09-11 05:35:21";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-03-16 16:00:23";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"830";"1510";"Y";"benqtest";"L9RC";"45";"2097152";"1997613";"2019-09-16 02:53:55";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"831";"1511";"Y";"Line Friends";"DEKE";"45";"2097152";"1926815";"2019-09-18 07:00:55";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"832";"1512";"Y";"LINEFRIENDS";"2DYG";"45";"0";"0";"2019-09-22 08:48:22";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-03-27 16:00:27";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"833";"1513";"Y";"北京新世界利莹百货有限公司";"6KTE";"45";"104857600";"104427188";"2019-09-24 05:39:19";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"834";"1514";"Y";"恒华";"1FGG";"45";"2097152";"980797";"2019-09-24 08:09:30";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"835";"1515";"Y";"上海狮鸿超市有限公司";"LQXX";"45";"104857600";"103230532";"2019-09-24 08:31:54";"2019-10-17 16:00:12";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"836";"1516";"Y";"笨球科技";"W4R5";"143";"2097152";"2097152";"2019-09-25 17:01:26";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"837";"1517";"Y";"恒华";"SUVO";"45";"2097152";"1155454";"2019-09-27 02:24:12";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"838";"1518";"Y";"恒华";"PHBL";"45";"2097152";"805874";"2019-09-27 02:27:43";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"839";"1519";"Y";"苏州中阑文化科技有限公司";"CWWW";"45";"0";"0";"2019-09-29 07:37:58";"2019-10-17 16:00:12";"T";"E";"0";"0";"2020-04-03 16:00:13";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"840";"1520";"Y";"苏州中阑文化科技有限公司";"YUZ2";"45";"2097152";"1847492";"2019-10-09 01:21:39";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"841";"1521";"Y";"UNNC";"AVOZ";"45";"2097152";"2097152";"2019-10-17 03:00:31";"2019-10-17 16:00:12";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
